,Airport_Dist,Airport_No,Highschool_Dist,Highschool_No,Primaryschool_dist,Primaryschool_No,UNI_Dist,UNI_No,Lake_Dist,Lake_No,Park_Dist,Park_No,Coast
8275,5.559093011498492,2,0.5064902617877423,14,0.7707092467379989,317,4.533989973874931,1,6.9845818907235335,9,3.75350317220245,8,12.977918590490935
8276,11.827597833114318,1,1.7487217379571922,25,0.6741128110867197,298,16.31724194776437,1,16.429049335881967,11,13.40224216308635,17,30.670281234644747
8277,5.880612849145144,1,2.1782839662072098,33,0.32770147622484225,29,3.7533577274528627,5,6.630906954955324,11,2.787220353119336,16,15.221567753710923
8278,2.8826775336328656,2,1.0031315423694376,27,1.3676574355526154,40,3.936841970825759,4,2.5411338826441883,7,3.5361321154608083,8,9.550379460865614
8279,6.550253743560613,2,1.1990973501044822,67,1.8224036605270664,284,9.982096826194951,4,3.8432724753615344,6,9.548011672584193,8,10.614891035129485
8280,10.107038795544783,2,4.632479272020168,42,1.5202866517047147,280,6.747386280756384,3,5.076308036603543,7,6.278060288092068,9,2.447615285050666
8281,6.939578015683176,1,1.5994013232557922,30,0.19141112480964825,106,3.326068229373722,1,6.890250781859905,9,3.892978982494365,26,15.510477850149538
8282,18.441936388148655,2,4.054725860833698,69,5.468441903498727,140,23.353164283622718,1,11.240406614125524,5,5.154995009348982,2,28.130569173324677
8283,14.402655380999116,1,1.7080228648395794,59,0.6983979941692101,165,3.9774959103536065,2,2.1617953177239513,10,0.6702341720695222,15,6.474310860110999
8284,28.007134428626465,1,1.3916693004683858,60,0.7240038802408535,211,20.071970855200625,5,4.5545252814928086,14,4.296372011067749,14,2.4807100633715105
8285,6.458846019999156,2,3.1840938747357392,23,1.2878202505250627,80,1.7524872733048937,4,2.4694884276184554,7,2.6493064503237433,27,7.061844951943662
8286,20.06786777148574,1,3.3371755176620628,51,0.755543064877494,263,10.426585911600847,2,7.373144551161414,10,4.381626212052636,20,1.2639363891994404
8287,5.924130002335235,2,1.541609329095185,14,0.8742190946795181,48,2.9663049380359836,4,5.914081461702805,7,2.482326569289973,27,10.976476314418548
8288,8.58916156362159,2,1.44717565770936,70,0.4291036863416772,45,3.775454223303008,4,5.116065586101523,9,1.2510938310835997,3,7.831268267868625
8289,18.551164128075563,2,1.764891837614815,56,0.31334875713378463,54,23.716078983534413,4,9.912725124464151,5,9.113043266780814,2,24.434861690808788
8290,8.60147314001191,1,2.1602716949672875,33,0.8381756304273249,220,5.182651905966761,5,5.590452559337206,11,6.088427449849109,16,15.018671762680095
8291,7.693265696599984,1,0.45992060100762033,12,1.114078562044219,125,4.459800367631715,1,10.10957398881533,9,6.694222585817143,26,18.81111543388668
8292,11.397070188606197,1,1.083726534641475,21,0.8898835802707549,95,4.775869716457019,5,7.176003487716238,10,6.3610025371333805,19,12.113271180817934
8293,10.503905632356258,1,2.219154735425478,46,0.16934346030256098,94,3.0525978834977736,5,5.762697064414825,10,4.647630888808198,19,11.808141553356693
8294,4.645657347236347,1,1.627097720004063,39,1.5716819851050654,322,11.166536908728382,5,2.810077872287529,11,2.1457158691313967,17,22.53208458361215
8295,9.189602330427931,2,2.8308050106181244,48,1.3153166817377426,318,0.7315678461062507,1,6.3048136185249355,9,3.066317596394485,26,14.6599736113232
8296,11.948831382465617,1,2.5612712266112414,20,1.1190540617412943,206,2.43448012978802,5,2.4592270021091083,10,3.250018589255262,1,9.204432077116005
8297,5.730345149266831,1,2.5778377628968885,33,0.6512151859701535,29,3.8142402121466175,5,6.887546362780961,11,2.5780136141671712,16,15.252068319975336
8298,20.628218126298687,1,4.560597140240648,44,0.5051305468210368,212,29.242492164091612,5,20.09798257773784,11,16.09359312986521,17,40.63100423194699
8299,20.191519161075586,2,3.090026060287961,15,8.342694541245777,313,22.941746649307035,1,14.633640435093978,5,6.642382994427287,2,31.654441316429867
8300,16.131606678850968,2,3.6350639996591565,11,0.9014092896439667,124,4.082316183209068,2,2.401981618942769,8,0.7979316084265734,5,2.942075047542997
8301,7.252491565055382,2,2.1540595314656383,24,1.1464816538512013,268,2.6171031188582816,1,7.192972691133092,9,4.455019075182289,26,14.666793113271167
8302,6.888302795193413,2,0.9667544142030564,24,0.8275697992000615,238,3.500599482825742,1,8.392935654744477,9,5.575067883698537,26,15.745828496608612
8303,14.402655380999116,1,1.7080228648395794,59,0.6983979941692101,165,3.9774959103536065,2,2.1617953177239513,10,0.6702341720695222,15,6.474310860110999
8304,2.2465434770527315,2,0.9877122074391097,26,0.5451158570776805,184,3.084644519380941,4,4.02589925130919,7,2.0066321735719854,8,11.063187671296628
8305,7.919263417072371,1,1.68009982753357,39,1.9827003290841103,322,12.99951381313966,5,3.241539631830207,11,2.4886909773364545,17,23.692055346634426
8306,10.123901133919798,1,1.4700001034648522,32,0.9243894681276409,118,15.40098205112194,1,14.600571508099687,11,11.59574534219709,17,29.557281160699524
8307,9.884702949229082,1,0.4747327664004094,20,0.8912821546176258,82,0.3687989247955828,5,3.5547457909715825,10,1.8287041559684103,19,11.10197991590795
8308,9.062936630676331,2,5.453255675559862,27,0.3489375698231697,273,7.928485268569775,4,3.8616967995887257,6,8.45069923387466,27,4.058825932662416
8309,24.2143449413947,1,1.2505196734638762,3,0.27162629000217275,228,16.896382855276478,5,3.972024223217224,12,5.259613862485283,14,6.555448807881258
8310,30.695189697944194,1,2.6158531245940733,28,0.27823159382461493,86,23.377682853347064,5,3.3817836150237826,14,2.0095342483973497,14,4.12373756952041
8311,17.32589919534212,1,1.0137061568179349,65,0.5688509857880912,307,8.309990642101347,5,6.401617324570606,12,1.9877860038370219,20,5.635457954293549
8312,11.76254769585768,1,6.238461580220837,32,1.447882538284528,90,20.41384351593426,1,12.826013640501037,11,8.71389217731014,17,32.37651830778682
8313,10.43835958733039,1,2.3228936742885753,46,0.0,94,2.8836133060800484,5,5.625627309008292,10,4.481683176970182,19,11.777131086977572
8314,11.671713804065426,1,2.5596967986445596,46,0.6290020890176249,332,2.577126525826547,5,3.8362925524151943,10,4.18534518272231,19,9.988531986946212
8315,32.48609824585507,1,1.0086155541493662,28,1.6717570643352548,86,24.96155312336342,5,5.326176655436308,14,3.9343164882470716,14,2.638137904371898
8316,11.37391582114965,1,2.5118697623374886,46,0.2867315246107268,332,2.4194485286555776,5,4.069884389048933,10,4.064772039810992,19,10.327104630978889
8317,2.6059559166229276,2,1.172827260004653,26,0.5955291341445996,184,3.2474617386989344,4,4.6922410578928115,7,2.0673429549734594,8,11.612974709696989
8318,9.56086774998273,2,1.54628433915074,42,1.0478137939250254,103,4.100918366572129,3,4.779005130344452,7,3.179954092974897,9,4.238182971308547
8319,8.991399390356191,2,1.359377230588934,48,1.0651677780841724,87,2.681060512907758,1,3.8955218652092287,9,2.019077580385638,26,11.77502291296928
8320,19.863281066127932,1,1.8011469588014266,68,0.8480270518515942,188,12.809701172874687,5,0.7479951532349607,12,4.412070544394466,10,8.511452325678427
8321,6.636490272392252,2,3.24753023055026,35,0.27553376040697314,43,11.509255005086349,4,6.178569995211809,5,7.40626408757824,2,18.828550986623632
8322,36.25731431896426,1,2.2687161581953332,22,1.1202320560064853,202,28.8381909518511,5,7.15542984868416,16,7.261022363650785,14,2.1895196027480903
8323,17.77021675292696,1,2.527944702475834,51,0.3302071099679558,333,8.267465712694184,5,5.6739328259671815,10,1.7323643340547779,20,3.8258781631905783
8324,15.69333613342549,1,2.124090243210283,43,3.400776548338356,113,16.7662011432615,5,9.515416216702913,11,10.871226178982749,17,23.028125711150082
8325,2.7119244886289695,2,0.9459603665070477,27,2.036784313651218,274,4.80383578610059,4,3.268069679864917,7,4.332398020743064,8,9.892947665322877
8326,21.512759395473168,1,2.7772027906402115,66,0.6559908060644426,4,22.94246783343409,5,13.959373975336757,13,16.00229552981677,17,27.31720121057886
8327,9.8671604097375,1,0.8845805748974199,32,1.1935348264658818,118,15.534844212730887,1,14.170072365834141,11,11.088358390828981,17,29.57786852270025
8328,10.244795728586933,1,1.29532144073092,21,0.7710331677017185,312,4.033850297756895,5,6.975944450203551,10,5.507009448214306,19,12.759292446062068
8329,14.434989225825488,2,1.7671272739206334,31,2.7108591041754724,313,18.007110261619868,1,9.461260065176162,5,1.4918518957035376,2,26.123633900618554
8330,18.1930510903063,1,7.549652508406376,44,3.9525425959500926,212,26.22957002576305,5,16.77196142634044,11,12.966823953074469,17,37.351443030716894
8331,10.123901133919798,1,1.4700001034648522,32,0.9243894681276409,118,15.40098205112194,1,14.600571508099687,11,11.59574534219709,17,29.557281160699524
8332,7.676768088147371,1,2.4531914011325884,12,1.382200876112563,125,6.918410352236235,1,12.58038032990335,9,9.165150708651227,26,21.252149969970446
